date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:05:50	143411/143411	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:48%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/6-12-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/6-12-1024x576.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:51	83811/83811	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:48%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/6-12-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/6-12-768x432.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:52	318157/318157	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:46%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/4-12.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/4-12.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:52	17086/17086	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/4-12-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/4-12-300x169.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:52	156861/156861	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/4-12-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/4-12-1024x576.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:53	92952/92952	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/4-12-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/4-12-768x432.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:54	421059/421059	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/5-12.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/5-12.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:54	20718/20718	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/5-12-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/5-12-300x169.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:55	211189/211189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:48%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/5-12-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/5-12-1024x576.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:55	122669/122669	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:48%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/5-12-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/5-12-768x432.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:56	302423/302423	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:44%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/1-12.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/1-12.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:56	16046/16046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:44%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/1-12-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/1-12-300x169.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:58	151240/151240	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:44%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/1-12-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/1-12-1024x576.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:58	87770/87770	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2010:17:44%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/1-12-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/1-12-768x432.jpg	(from https://www.zettafarms.com/nagaland-farms/)
03:05:59	615401/615401	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:15:03%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/banner-6.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/banner-6.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:00	2513/2513	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Sep%202026%2021:35:59%20GMT	https://www.zettafarms.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.zettafarms.com%2Fgurgaon-farms%2F	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-json/oembed/1.0/embedf20b.json	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:00	2680/2680	---M-Z	200	added ('OK')	text/xml	date:Wed,%2009%20Sep%202026%2021:36:00%20GMT	https://www.zettafarms.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.zettafarms.com%2Fgurgaon-farms%2F&format=xml	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-json/oembed/1.0/embedfd4b	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:01	3877/3877	---M-Z	200	added ('OK')	text/css	date:Tue,%2005%20Aug%202025%2011:36:21%20GMT	https://www.zettafarms.com/wp-content/uploads/elementor/css/post-1163.css?ver=1754393781	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/elementor/css/post-116311e8.css	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:02	35867/35867	---M-Z	200	added ('OK')	application/json	date:Wed,%2009%20Sep%202026%2021:36:01%20GMT	https://www.zettafarms.com/wp-json/wp/v2/pages/1163	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-json/wp/v2/pages/1163.json	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:02	20406/20406	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:15:03%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/banner-6-300x125.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/banner-6-300x125.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Sep%202026%2021:36:03%20GMT	https://www.zettafarms.com/?p=1163	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/index18c0.html	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:03	168767/168767	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:15:03%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/banner-6-1024x427.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/banner-6-1024x427.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:04	102765/102765	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:15:03%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/banner-6-768x320.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/banner-6-768x320.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:05	316387/316387	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:15:04%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/banner-6-1536x640.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/banner-6-1536x640.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:05	377062/377062	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:14:00%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:05	12473/12473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:14:01%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:06	99911/99911	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:14:01%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:06	63330/63330	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:14:01%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-6-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:07	735938/735938	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:58%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:07	24667/24667	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:58%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:08	201389/201389	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:58%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:09	128039/128039	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:58%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-5-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:09	487215/487215	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:55%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:10	18691/18691	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:55%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:10	119872/119872	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:55%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:11	78643/78643	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:55%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-4-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:11	522380/522380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:52%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:12	19755/19755	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:52%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:12	141656/141656	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:52%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:13	91928/91928	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:52%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-3-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:13	709572/709572	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:49%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:14	15760/15760	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:50%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:14	172121/172121	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:50%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:15	99953/99953	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:50%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-2-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:16	738934/738934	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:16	19925/19925	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:47%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:16	172323/172323	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:48%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:17	104129/104129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Jan%202024%2008:13:48%20GMT	https://www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2024/01/gurgoan-1-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:18	325250/325250	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:25%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/15-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/15-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:18	21143/21143	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:25%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/15-4-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/15-4-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:18	211912/211912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:25%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/15-4-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/15-4-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:19	125597/125597	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:26%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/15-4-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/15-4-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:20	288577/288577	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:21%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/14-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/14-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:20	20078/20078	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:21%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/14-4-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/14-4-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:21	186707/186707	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:21%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/14-4-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/14-4-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:21	111578/111578	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:21%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/14-4-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/14-4-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:22	420644/420644	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:17%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/13-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/13-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:22	29888/29888	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:17%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/13-4-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/13-4-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:23	280754/280754	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:17%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/13-4-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/13-4-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:23	170242/170242	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:18%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/13-4-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/13-4-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:24	311728/311728	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:11%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/12-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/12-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:24	22018/22018	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:11%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/12-4-300x173.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/12-4-300x173.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:25	213454/213454	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:11%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/12-4-1024x591.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/12-4-1024x591.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:25	128408/128408	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:11%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/12-4-768x443.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/12-4-768x443.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:26	370299/370299	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:06%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/11-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/11-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:26	27371/27371	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:06%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/11-4-300x169.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/11-4-300x169.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:27	248769/248769	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:06%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/11-4-1024x576.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/11-4-1024x576.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:27	152650/152650	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:13:06%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/11-4-768x432.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/11-4-768x432.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
03:06:28	283437/283437	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2007:12:40%20GMT	https://www.zettafarms.com/wp-content/uploads/2023/10/10-4.jpg	/Users/riturajsharma/websites/Zetta%20Farms/Zettafarms.com%20Website/www.zettafarms.com/wp-content/uploads/2023/10/10-4.jpg	(from https://www.zettafarms.com/gurgaon-farms/)
